,image_name,R_Nose_Con_Bk,M_Nose_Up,Nose_Bridge_Fr_Bk,L_Nose_Con_Up,L_Nose_Con_Fr,Nose_Tip_Fr_Bk,Nostril_Curvature,L_Nose_Con_Out,Nose_Bridge_Side_Scale,Nose_Tip_Scale,Nosebridge_Bump_Up_Dn,M_Nose_Fr,Nose_Tip_Lt_Rt,Nosebridge_Bump_In_Out,R_Nose_Con_Up,Nosebridge_Bump_Fr_Bk,Nose_Tip_Up_Dn,R_Nose_Con_Out,Nose_Bridge_Up_Dn
10,3ba6c0cf-e56a-4bbf-8a12-d139dfe18cfeWBLcCY0jkEkHeLVl.png,0.0,-24.99160156105142,37.79973450885511,-21.053466504370405,0.0,4.8,-5.197253662307851,-46.88518875699411,-27.793169391041715,34.400000000000006,-50.0,15.78,0.0,17.774606849863975,-21.053466504370405,3.1999999999999997,-60.0,-46.88518875699411,9.229454746331257
11,3b0d39c9-3eb3-4fa9-9238-d085dd2a5b6dVtiG0GxSUEvN8tfl.png,0.0,-11.453644077291797,4.835150400730353,-8.798643898696529,0.0,9.6,19.352856764961903,45.45665746854466,-41.32459200863933,11.6,-20.0,15.78,0.0,80.48738037515714,-8.798643898696529,7.6,-54.0,45.45665746854466,-32.283086526452905
12,3b280d91-ac67-40ca-bb29-e9b46d0bdb79U8pi07wsRH8E5bSe.png,0.0,-33.14856288751246,19.050266929581383,10.363936770528024,0.0,9.6,8.772128719351285,97.67380114286523,-38.04695878267905,11.6,-20.0,15.78,0.0,84.88038187669208,10.363936770528024,7.6,-54.0,97.67380114286523,-32.25512533058503
13,3be2ee48-341b-414c-bed2-f477223afb9aVAr1ZdaQwThPgU-b.png,0.0,-59.11506756325901,-9.504926067107826,-4.743231320018925,0.0,4.8,16.751785754229182,22.734147856112944,-23.05008137145041,34.400000000000006,-50.0,15.78,0.0,27.82696961305372,-4.743231320018925,3.1999999999999997,-60.0,22.734147856112944,15.981647929588046
14,3ade0bb7-f68e-440c-828a-86ee43a5e3e8VjtiRmxSUB3S72vt.png,0.0,-79.44057225964525,3.212846363359253,-25.102859384564162,0.0,4.8,1.7222457144799748,-34.16057045719246,-26.706201653241884,34.400000000000006,-50.0,15.78,0.0,23.49388801262991,-25.102859384564162,3.1999999999999997,-60.0,-34.16057045719246,7.743311559058029
15,3afe721f-2e3d-4867-b461-28699eaabfd7UUnhInfodDKH2QwI.png,0.0,-9.391085615807647,41.94378464842413,-9.92182761134946,0.0,9.6,-23.556168323440325,42.94453340135607,-65.41736119252067,11.6,-20.0,15.78,0.0,35.38249708595785,-9.92182761134946,7.6,-54.0,42.94453340135607,-28.208673979696787
16,3c1cafd1-d3fd-4740-bf1a-cdb7c072e229VoJ3tw_udjAwqcKN.png,0.0,-45.435511552518044,-48.99642623884383,-39.3748773914456,0.0,15.600000000000001,10.557479294814854,-40.86158265622643,-23.910338849569058,10.0,-32.8,15.78,0.0,28.950435794824216,-39.3748773914456,-10.400000000000002,-68.4,-40.86158265622643,21.986292433742154
17,3ab5f86c-7d91-49c1-85ac-f2464a3ffbfcVQFTJe1NjnfWA4Xu.png,0.0,-76.0022452681261,47.94853102798007,-19.837222395313585,0.0,1.1999999999999993,-42.476967721890446,-99.65512031719584,-70.33606096825395,5.6,-59.6,15.78,0.0,10.718404161597602,-19.837222395313585,16.0,-51.2,-99.65512031719584,-4.421774751644939
18,3afe01e9-e6be-4338-8f43-0fd7e89d4824VdvySU7sU3zNLeOm.png,0.0,-28.46782708645519,38.83340666687473,-31.603620556535198,0.0,4.8,0.41297941693043505,-99.61281397945771,-22.178549310521824,34.400000000000006,-50.0,15.78,0.0,30.708126946167162,-31.603620556535198,3.1999999999999997,-60.0,-99.61281397945771,11.136042866003137
19,3aa12375-55b6-45e7-88a2-94a1a20f4694V4dpJtFH7Huyn_Nv.png,0.0,-32.865590870751426,30.90765872556145,-18.690302126819198,0.0,4.8,-9.319761362525243,-30.78968024869094,-27.851935418198053,34.400000000000006,-50.0,15.78,0.0,17.47712026127442,-18.690302126819198,3.1999999999999997,-60.0,-30.78968024869094,20.188991812285156
20,3b5d9f0e-6d93-4cbe-b28b-6cd4aba15119UxWuttaQwQaLZhM_.png,0.0,-36.932669029674166,11.608014756868984,-14.979905543489263,0.0,0.39999999999999947,11.946479534383773,-16.908577168568534,-44.22843345735967,16.8,-59.6,15.78,0.0,59.52972834362597,-14.979905543489263,37.2,-67.2,-16.908577168568534,21.198912522051558
21,3bad58b1-ca1e-4935-a556-598da2c47302UR0XsCo2N0aSbYkE.png,0.0,-20.713102180135103,-22.86378881051808,-6.154497162245706,0.0,4.8,36.248218200467775,27.62918339470627,-17.662544285043737,34.400000000000006,-50.0,15.78,0.0,30.973742588472142,-6.154497162245706,3.1999999999999997,-60.0,27.62918339470627,29.469613206506196
22,3bb7b4f0-e47b-4b3e-b273-7120810ff558VToahJ3KYn0SZrqW.png,0.0,-61.21319043126523,-65.20678643339473,15.327534392050394,0.0,4.8,33.8407616510746,73.19902528746026,-11.180604717595534,34.400000000000006,-50.0,15.78,0.0,47.813302004746966,15.327534392050394,3.1999999999999997,-60.0,73.19902528746026,48.967592327213865
23,3b4fa150-245b-466b-b5e3-ba228ee2021cWBTXvZ3KYndwiy7F.png,0.0,-49.645385228372156,72.18608940346502,-9.047404064687692,0.0,1.1999999999999993,-30.370683274954615,-79.19962689633107,-63.28822135563755,5.6,-59.6,15.78,0.0,21.43348701894075,-9.047404064687692,16.0,-51.2,-79.19962689633107,14.807124497631388
24,3c26a942-08f9-437f-8545-0e2155128b29We8D-tQbZA_AaNCb.png,0.0,-57.93934926994305,19.95312623589628,-23.760481723174376,0.0,4.8,-14.948759500957598,-54.230006491182976,-37.766479003404754,34.400000000000006,-50.0,15.78,0.0,6.023004064832449,-23.760481723174376,3.1999999999999997,-60.0,-54.230006491182976,10.74742780499593
25,3bf16027-5a1e-41c7-aef6-07d11b60b4a7WgRhKEDBKxB2pEwq.png,0.0,-74.36772977756935,60.96423941414729,-7.438980884764609,0.0,9.6,-9.69116290368548,44.34977094943049,-64.56527292977086,11.6,-20.0,15.78,0.0,44.67301139258097,-7.438980884764609,7.6,-54.0,44.34977094943049,-83.0807394679564
26,3afd6c5e-98f2-4198-b01d-396cea09e33dV7Kdo2SBJ3U4iXl6.png,0.0,-85.86303777434007,39.9608993836836,21.576911205342157,0.0,9.6,-24.94559034248999,99.96454357587297,-67.86886754095099,11.6,-20.0,15.78,0.0,30.880172255559394,21.576911205342157,7.6,-54.0,99.96454357587297,-79.71232821016588
27,3b65d8a0-ab47-4fbe-8459-c2e2b1bf2961V5uWsDELxkhqBmnt.png,0.0,-54.951459505713856,14.53390306908979,-18.13631776173175,0.0,4.8,-12.100584049711495,-31.27117306918481,-34.62598167952803,34.400000000000006,-50.0,15.78,0.0,8.688896598885218,-18.13631776173175,3.1999999999999997,-60.0,-31.27117306918481,18.474440691184693
28,3a9dcb78-03d1-4630-80dd-40d3904c66f1U8p9JrkTDCIyej3d.png,0.0,-37.01823105162631,-15.902329914511444,-14.146192499535436,0.0,9.6,13.932483896122303,8.554811341989105,-48.61860865786856,11.6,-20.0,15.78,0.0,76.91430605401335,-14.146192499535436,7.6,-54.0,8.554811341989105,-17.478147721592034
29,3bd580f9-e367-4384-8518-3a7c2fff6c94VTNbX5krTAgAm2Rc.png,0.0,-32.76682416628087,45.74227913775113,0.22374620319068184,0.0,1.1999999999999993,-26.005884772047157,-139.9367018430484,-62.06029359862633,5.6,-59.6,15.78,0.0,32.007072035760395,0.22374620319068184,16.0,-51.2,-139.9367018430484,-2.847766020573019
30,3aec77f1-778c-46bf-8eeb-4dcfdedb4a4eVgepDlONuGT72qg8.png,0.0,-65.47814423084475,15.090987157695874,-9.457503733156368,0.0,9.6,3.5813711294505546,38.05138823735177,-58.67165977283972,11.6,-20.0,15.78,0.0,56.13141313208229,-9.457503733156368,7.6,-54.0,38.05138823735177,-19.710809632337735
31,3ba71153-8777-498e-beca-efdcf443f3faWGcwQ7q9v_cDAUnC.png,0.0,-24.768180939918967,44.185814075315136,-30.949713098990955,0.0,15.600000000000001,-23.484986409006993,-123.48928856167586,-34.08287372859035,10.0,-32.8,15.78,0.0,12.29971295213708,-30.949713098990955,-10.400000000000002,-68.4,-123.48928856167586,-55.148110842834114
32,3aadf3ef-ba66-4184-bb96-4cf77af5dd49Uo8YTbkTDFshDeFM.png,0.0,-47.41606691148338,-15.736956992185043,-25.77524913000689,0.0,9.6,1.3755620675695521,-10.503223845676196,-57.01283995516815,11.6,-20.0,15.78,0.0,53.64023919357629,-25.77524913000689,7.6,-54.0,-10.503223845676196,8.148959094230383
33,3bb49d9f-828d-4702-ab56-9c7699f89a01UvowybkTDCaFkTGR.png,0.0,-56.65668052093942,34.05574513500683,-16.880041429842915,0.0,4.8,-5.838481050636572,-18.38814315329101,-30.87214203527263,34.400000000000006,-50.0,15.78,0.0,13.750067820693513,-16.880041429842915,3.1999999999999997,-60.0,-18.38814315329101,2.4606421126629527
34,3afa7861-1e26-4ddd-8c3c-7c83a99d0dd3VkNWmGxSUGFhh3n1.png,0.0,-44.959712370643395,36.28415290459838,-24.9680290963908,0.0,4.8,-10.499320545512239,-122.0654458470008,-29.108160938423055,34.400000000000006,-50.0,15.78,0.0,22.405660481700604,-24.9680290963908,3.1999999999999997,-60.0,-122.0654458470008,14.867378606696697
35,3c264c45-66ae-4f6f-b956-21cbc02f2080UsZ1krwsRGCmauv8.png,0.0,-61.98937167037127,38.83363889564822,-18.55843419708551,0.0,4.8,-5.619359668617198,-23.100705343360502,-31.52600205728634,34.400000000000006,-50.0,15.78,0.0,13.673831894168561,-18.55843419708551,3.1999999999999997,-60.0,-23.100705343360502,-33.70876597363652
36,3b0b4b97-a14a-4d4f-809f-2c30f03cc7f0UynVc7kTDB-2GRtf.png,0.0,-37.178870806472105,50.855836357648045,-24.248637789831943,0.0,4.8,-14.487350979986827,-48.093152163223905,-29.219928892386406,34.400000000000006,-50.0,15.78,0.0,8.582862669916125,-24.248637789831943,3.1999999999999997,-60.0,-48.093152163223905,11.414501418913318
37,3aa31e41-9939-40bd-88cc-fbf86e6acbdeVYVgzBQ1GD85_RFS.png,0.0,-87.62013536808115,46.03134213116023,-10.417107948746828,0.0,4.8,-15.071420798222343,4.325225477425072,-27.90806855555916,34.400000000000006,-50.0,15.78,0.0,21.1172376741475,-10.417107948746828,3.1999999999999997,-60.0,4.325225477425072,-30.69962089340582
38,3bc738f2-47ca-4edf-84df-e8eaa9e28b94VCgF2WSBJ0p5aJw3.png,0.0,-22.397815971876188,8.694080247777226,-10.12897451287418,0.0,4.8,26.69720383344439,15.335544809422952,-14.431477849033337,34.400000000000006,-50.0,15.78,0.0,40.490263508490884,-10.12897451287418,3.1999999999999997,-60.0,15.335544809422952,15.929059581147271
39,3a9c7d4b-a7fa-4231-b47b-05e6075783ffVXA8gbieoRgEtcLQ.png,0.0,-70.36762248091956,42.216704093838075,-16.06616951472067,0.0,0.39999999999999947,-14.25758649135685,-26.210277441591053,-58.87705445916484,16.8,-59.6,15.78,0.0,35.892695938148705,-16.06616951472067,37.2,-67.2,-26.210277441591053,12.09230483929052
40,3c3968fd-203d-4396-ae1d-46408eea3d98VsXyXLwsRFYYSgN-.png,0.0,-53.621312971682976,-20.78559001078934,-22.413899565372873,0.0,4.8,11.219641425393386,-27.30514043233612,-16.583359328585587,34.400000000000006,-50.0,15.78,0.0,35.99402408733409,-22.413899565372873,3.1999999999999997,-60.0,-27.30514043233612,41.870470285308805
41,3acd4ff9-c9d5-46a1-b6b2-de5807ef327fV34MAmxSUI3SiGg5.png,0.0,-0.11246521735910255,46.905119802708406,-2.852979409304143,0.0,1.1999999999999993,3.0162954357392606,-25.414988861919603,-48.782413269871725,5.6,-59.6,15.78,0.0,44.79263296315678,-2.852979409304143,16.0,-51.2,-25.414988861919603,-6.515554652361125
42,3ba99b6d-bf8f-4e9f-9ce2-ed7a009c3d01WdcoxkKdkg_mmevu.png,0.0,-34.716585107893245,1.0454407737095348,-39.65123481478031,0.0,15.600000000000001,0.9371797510751723,-64.01611711009244,-26.789363063996916,10.0,-32.8,15.78,0.0,23.262041038942414,-39.65123481478031,-10.400000000000002,-68.4,-64.01611711009244,5.683062902621106
43,3ac34b48-ff35-4f2f-872f-ae2f33ac630fU_t4wtaQwRU9TOCv.png,0.0,-30.74842283780636,57.1601068428245,-15.080630204334007,0.0,9.6,-15.108153483627657,-4.041384095736113,-60.96510447004501,11.6,-20.0,15.78,0.0,47.30006553339222,-15.080630204334007,7.6,-54.0,-4.041384095736113,-42.61289442003913
44,3c248124-49ba-4d41-8ab4-0300ded230eeU0PL0taQwRI4Bmnh.png,0.0,-4.865592738390103,27.391103405243175,-10.672297560369987,0.0,9.6,8.74721483964447,38.65547359796401,-50.86752622830032,11.6,-20.0,15.78,0.0,64.83064707290168,-10.672297560369987,7.6,-54.0,38.65547359796401,-52.894716523069576
45,3c24725f-24f1-4982-82dc-3234fad4cef7VNzNA7wsRGAwLqhj.png,0.0,-81.75398306925277,3.195261526587396,38.23147161685702,0.0,4.8,17.436823172412268,83.45353118367244,-14.5838482915779,34.400000000000006,-50.0,15.78,0.0,32.791253921013265,38.23147161685702,3.1999999999999997,-60.0,83.45353118367244,20.501144934800326
46,3a9d0806-d49d-4542-9ba6-aa25f8f387c1Vi8CAmxSUEr2GssU.png,0.0,-14.471518568372016,60.18641645825694,-14.602930027226979,0.0,4.8,-12.085659514555418,-18.68029317497477,-25.802920293146435,34.400000000000006,-50.0,15.78,0.0,22.04967180880461,-14.602930027226979,3.1999999999999997,-60.0,-18.68029317497477,-21.503066511108102
47,3c1bbe47-1234-4b5c-bd04-71d9c5abac5dVOQQgLwsRD5S6LND.png,0.0,-38.41210504606702,-5.433378074552192,-2.31725696965586,0.0,9.6,30.408587673789192,60.47515714291541,-41.952204960385245,11.6,-20.0,15.78,0.0,77.84451780609889,-2.31725696965586,7.6,-54.0,60.47515714291541,-12.151028697974173
48,3c2efbc7-8562-40a0-a400-b30ac12c0d78WTaUGWEz4T0Qw4e1.png,0.0,-53.744753933862135,56.243683255394096,-23.353024844091742,0.0,4.8,-12.77148766350233,-45.98585639467849,-33.371162207707464,34.400000000000006,-50.0,15.78,0.0,10.35009790435128,-23.353024844091742,3.1999999999999997,-60.0,-45.98585639467849,-24.469758385999015
49,3abdb7a6-1329-4072-8b5d-03ecda0c70bfUxL07rkTDHfDM27G.png,0.0,-54.525910823218496,50.39133771392326,-16.76278929920595,0.0,4.8,-18.782323624849226,-21.67145893392059,-41.431167242384404,34.400000000000006,-50.0,15.78,0.0,-7.402615657359862,-16.76278929920595,3.1999999999999997,-60.0,-21.67145893392059,-20.35370055582068
50,3ac55316-a54f-4118-8a83-261bce3830d0U-rx-rwsRARTS_KA.png,0.0,-92.43472948456757,26.505951723366337,-33.24845074187462,0.0,4.8,-14.58153286872741,-69.09072332918736,-36.414070209229855,34.400000000000006,-50.0,15.78,0.0,9.267491197741329,-33.24845074187462,3.1999999999999997,-60.0,-69.09072332918736,-5.5957249146542765
51,3c240fc2-0df6-40bb-aa42-4e8a58e24eb5VeLpzwTnb1HAIjlt.png,0.0,-48.024354544911134,33.50583782349506,-8.458961997726465,0.0,9.6,-1.6949061211808942,46.432442011540466,-60.54547244667177,11.6,-20.0,15.78,0.0,49.7289841843554,-8.458961997726465,7.6,-54.0,46.432442011540466,-35.99436718862683
52,3ad8b4e5-5fbc-4597-9e3b-1cfb1f00386eVjo0RuX1BlZcET7j.png,0.0,-23.076557937047156,-25.525937919575767,-16.985457077751903,0.0,4.8,36.39671128739613,-16.535617065538077,-4.288859117141646,34.400000000000006,-50.0,15.78,0.0,56.50501208361396,-16.985457077751903,3.1999999999999997,-60.0,-16.535617065538077,33.50700263170929
53,3ba8cecd-935e-4a83-b025-5045bc1c5bb9VRfoaBQ1GBtRpRbn.png,0.0,-21.063663703358397,-21.935966525190675,-2.546410125152244,0.0,4.8,12.753995974078055,32.404327691262424,-5.26760706183717,34.400000000000006,-50.0,15.78,0.0,50.10130144774652,-2.546410125152244,3.1999999999999997,-60.0,32.404327691262424,53.055373204340555
54,3c03c810-0acb-4f58-a7b2-93a429f5c4e9WUdVgjELxhSc7xVl.png,0.0,-44.40271714817614,26.650214658793665,-35.62048836280603,0.0,15.600000000000001,-8.004654703454573,-100.91958528655904,-30.99944229795264,10.0,-32.8,15.78,0.0,23.60570210613298,-35.62048836280603,-10.400000000000002,-68.4,-100.91958528655904,-25.225965956520856
55,3aa69b5c-bb00-4321-aec2-7bcee6e988d5WFJOzNFH7DqvB7ks.png,0.0,-47.719163287516935,3.6989820392996977,-8.955047844538306,0.0,4.8,18.543449005351107,11.030189287009549,-9.152813130301977,34.400000000000006,-50.0,15.78,0.0,46.96847386912216,-8.955047844538306,3.1999999999999997,-60.0,11.030189287009549,36.84287911599139
56,3b9f0495-4aae-4882-be8b-9a60b0a32deaV5o--TELxjx7jlbV.png,0.0,-48.57380140452099,-44.911790558115406,4.01319585542228,0.0,4.8,28.395348443601463,46.3256176886303,-14.397327358408281,34.400000000000006,-50.0,15.78,0.0,41.472970625220434,4.01319585542228,3.1999999999999997,-60.0,46.3256176886303,34.261171948294304
57,3adaa22e-0d6a-46e4-b645-f3d5a3896e33U98w_daQwUFY-zQU.png,0.0,-48.9174095055659,26.217886596706215,6.620707316517116,0.0,9.6,8.793138840317287,82.16035212806028,-53.848381700311165,11.6,-20.0,15.78,0.0,58.29640786709906,6.620707316517116,7.6,-54.0,82.16035212806028,-20.47797479567617
58,3b79e4b5-14b7-4cd0-bf13-8f1f25dd0f4cVMM9ztaQwVSFOYRv.png,0.0,-73.20120365730679,27.430956335984057,-23.162533700335718,0.0,1.1999999999999993,-7.264653471029694,-77.6826932012599,-52.17221045920348,5.6,-59.6,15.78,0.0,43.27225891154508,-23.162533700335718,16.0,-51.2,-77.6826932012599,26.563878131126845
59,3c3a4489-4881-410f-8bcf-36e5927a0ce8U-hS_mSBJ0ex2DDX.png,0.0,-34.91766158422332,17.164966519607567,1.515101356888506,0.0,9.6,-24.138329895808127,85.54185805663877,-55.81148374572418,11.6,-20.0,15.78,0.0,52.29716129910345,1.515101356888506,7.6,-54.0,85.54185805663877,-33.47532992796552
60,3ac53184-4fac-4fc3-be87-8a861bd2389fVtwvLmxSUEvP9j3Z.png,0.0,-17.67976716820198,13.261274198104696,-14.491918042285045,0.0,9.6,10.999409586526404,10.696759896009269,-51.09588238517249,11.6,-20.0,15.78,0.0,69.00263221466419,-14.491918042285045,7.6,-54.0,10.696759896009269,-35.42449671186409
61,3c1bd401-df43-40a6-b6de-6ff10e8fe66aVkavwmSBJzXDfTuN.png,0.0,-45.718418922344796,25.085246069995087,-20.533746896126765,0.0,1.1999999999999993,-17.41400989345771,-97.01619664664527,-44.01634623210639,5.6,-59.6,15.78,0.0,56.48691526573488,-20.533746896126765,16.0,-51.2,-97.01619664664527,34.977120221523876
62,3b4f1d82-642f-4ed6-8eda-1a3715bf27d8U70Kn7wsRAJrC6mb.png,0.0,-73.35467739055952,25.7963617769285,-23.856946032846718,0.0,4.8,10.676466130416737,-34.66460474912308,-19.28861481746653,34.400000000000006,-50.0,15.78,0.0,34.45020455717724,-23.856946032846718,3.1999999999999997,-60.0,-34.66460474912308,41.290262782061596
63,3be2ba0d-49e3-477f-b095-1f47ca0adb8dWs3St8dBoQ_6bBVT.png,0.0,-34.76081464852159,-1.2360008895478414,-7.411848753969331,0.0,9.6,17.149486271133988,49.65891913216258,-54.06527066966998,11.6,-20.0,15.78,0.0,60.41904765123857,-7.411848753969331,7.6,-54.0,49.65891913216258,-18.247984913785377
64,3ac91554-8000-4c50-8146-6ba50a8bfd5bU8-WVbwsRFdOA378.png,0.0,-48.01859778751325,31.66056737448713,-29.05609431030854,0.0,4.8,4.433755165733936,-65.12369946352014,-18.981173661846583,34.400000000000006,-50.0,15.78,0.0,34.65174611682568,-29.05609431030854,3.1999999999999997,-60.0,-65.12369946352014,28.497184436240136
65,3bab1875-75cb-4c6a-9c39-94a355f8f13bWqTu1DxxIV8mY8YK.png,0.0,-28.19196408663601,15.988013520732464,-10.004120803252395,0.0,4.8,21.710910724628874,16.55441548274261,-14.752109844748448,34.400000000000006,-50.0,15.78,0.0,38.98732867924085,-10.004120803252395,3.1999999999999997,-60.0,16.55441548274261,22.461445626482806
66,3af2cd30-430b-4a5e-81fc-2a7336e89a01Vkbdf4RXrxhWu7m1.png,0.0,-40.10551557579213,-2.549893577099829,-20.711203255154146,0.0,4.8,1.3677973696736831,-42.31116881749037,-24.916855985075763,34.400000000000006,-50.0,15.78,0.0,25.15399982091551,-20.711203255154146,3.1999999999999997,-60.0,-42.31116881749037,32.253294373897845
67,3b0aa2b7-0140-4aee-b50b-03956aa56204WN6Dz2SBJ_jWw_ZH.png,0.0,-62.142752865247495,-41.85629281051393,2.451653974060056,0.0,4.8,8.481901448975794,33.230389548565284,-21.475802963352088,34.400000000000006,-50.0,15.78,0.0,31.134034343221828,2.451653974060056,3.1999999999999997,-60.0,33.230389548565284,47.48105578987284
68,3ab61923-f486-404c-97b5-b46523fa466bVj6z3VONuG0a4Bc8.png,0.0,-24.624492741029915,31.72543662674276,-22.84967405296716,0.0,4.8,5.205089215678247,-57.48962472810187,-18.933642796325735,34.400000000000006,-50.0,15.78,0.0,32.46784313720386,-22.84967405296716,3.1999999999999997,-60.0,-57.48962472810187,4.820894580191691
69,3c3e1290-6031-4195-b2f6-2e4839ffbb04VfihtlONuBo7b2SS.png,0.0,-36.348423231875955,4.059653492015599,-16.152105110400235,0.0,4.8,-4.905869408760015,-13.730145065693813,-30.0550412609918,34.400000000000006,-50.0,15.78,0.0,11.394770099707635,-16.152105110400235,3.1999999999999997,-60.0,-13.730145065693813,32.80378734573245
70,3a9cee13-dd63-4288-81a1-e880a11a04c0VddHW4RXr2zDgCfP.png,0.0,-19.088209132831913,19.980341771844316,-8.042329481141618,0.0,9.6,18.502551142100565,47.59889581501636,-52.27229229202612,11.6,-20.0,15.78,0.0,61.128239086874814,-8.042329481141618,7.6,-54.0,47.59889581501636,-33.88488445430948
71,3b207661-7013-42a8-a071-d5462c3c9188U58Y9bkTDBgADXYh.png,0.0,-50.50849371399129,19.73932091413088,-15.445913252104173,0.0,4.8,-7.972460049647312,-10.046116530852466,-23.76498183790799,34.400000000000006,-50.0,15.78,0.0,21.345117247846876,-15.445913252104173,3.1999999999999997,-60.0,-10.046116530852466,-6.938266077294884
72,3c346e72-6ec5-467e-84e0-7e10efb4b57bVB035NaQwQt8CQS0.png,0.0,-58.75879647605093,25.541976738590435,-24.695670896778424,0.0,9.6,-12.186720052376018,-25.84793035283395,-67.58290392680871,11.6,-20.0,15.78,0.0,40.42826524214337,-24.695670896778424,7.6,-54.0,-25.84793035283395,-17.455504980323735
73,3b29f9de-3211-483f-ac3e-e2cc29951743VjBa_YRXr2ZgHhSm.png,0.0,-44.55987332660408,-21.70204252031014,-23.88069003666861,0.0,4.8,22.470297596932845,-37.44928339615261,-18.553058712660906,34.400000000000006,-50.0,15.78,0.0,34.54704479377272,-23.88069003666861,3.1999999999999997,-60.0,-37.44928339615261,37.12917654964191
74,3aea9dc1-c920-462a-a0ca-00f344824f15VHtTyLkTDCGId4RS.png,0.0,-29.200092052024743,44.71406156389106,-14.915425526994355,0.0,4.8,-24.02813858555529,-82.95265051884608,-38.74095297721461,34.400000000000006,-50.0,15.78,0.0,-0.28524562484455096,-14.915425526994355,3.1999999999999997,-60.0,-82.95265051884608,0.9123500000385789
